/* DATA DESCRIPTION:
Citation:	Meyerjürgens, Jens; Badewien, Thomas H; Zielinski, Oliver; Braun, Axel; Butter, Michael (2019): Track of GPS-Drifter North_Sea_Drifter3 in the German Bight, Southern North Sea. Institute for Chemistry and Biology of the Marine Environment, Carl-von-Ossietzky University of Oldenburg, Germany, PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.897991 (DOI registration in progress)
Abstract:	Drifter position data from drifter deployments in March and October 2017 im the German Bight. The drifters were deployed from RV Heincke and RV Senckenberg. The drifter position was send every 10 minutes via the Globalstar satellite transmission service. The drifters were 0.5 m in height with a subsurface drogue which is directly to the housing. The drag area ration of the deployed configuration is R=25.6.
Keyword(s):	Drifters; German Bight; North Sea
Coverage:	MEDIAN LATITUDE: 54.147052 * MEDIAN LONGITUDE: 8.363903 * SOUTH-BOUND LATITUDE: 53.759720 * WEST-BOUND LONGITUDE: 7.601750 * NORTH-BOUND LATITUDE: 54.350030 * EAST-BOUND LONGITUDE: 8.739170
	DATE/TIME START: 2017-03-14T13:17:05 * DATE/TIME END: 2017-04-05T20:57:07
Event(s):	North_Sea_Drifter3 * LATITUDE START: 53.759720 * LONGITUDE START: 7.650820 * LATITUDE END: 54.246010 * LONGITUDE END: 8.738180 * DATE/TIME START: 2017-03-14T13:17:05 * DATE/TIME END: 2017-04-05T20:57:07 * LOCATION: North Sea * DEVICE: ICBM-Drifter (DRIFTERICBM) (URI: hdl:10013/epic.50618.d001)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Meyerjürgens, Jens (https://orcid.org/0000-0002-7990-9545, jens.meyerjuergens@uni-oldenburg.de) * COMMENT: UTC
	LATITUDE (Latitude) * GEOCODE * PI: Meyerjürgens, Jens (https://orcid.org/0000-0002-7990-9545, jens.meyerjuergens@uni-oldenburg.de) * METHOD: GPS receiver mounted on ICBM-Drifter (URI: hdl:10013/epic.50618.d001)
	LONGITUDE (Longitude) * GEOCODE * PI: Meyerjürgens, Jens (https://orcid.org/0000-0002-7990-9545, jens.meyerjuergens@uni-oldenburg.de) * METHOD: GPS receiver mounted on ICBM-Drifter (URI: hdl:10013/epic.50618.d001)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	0 data points
*/
Date/Time	Latitude	Longitude
2017-03-15T11:43	53.82263	7.84845
2017-03-15T11:53	53.82220	7.85231
2017-03-15T12:03	53.82169	7.85600
2017-03-15T12:14	53.82130	7.85933
2017-03-15T12:24	53.82109	7.86293
2017-03-15T12:33	53.82088	7.86535
2017-03-15T12:43	53.82088	7.86778
2017-03-15T12:53	53.82097	7.86999
2017-03-15T13:03	53.82119	7.87164
2017-03-15T13:13	53.82158	7.87276
2017-03-15T13:25	53.82222	7.87346
2017-03-15T14:03	53.82570	7.86951
2017-03-15T14:13	53.82703	7.86685
2017-03-15T14:23	53.82840	7.86342
2017-03-15T14:34	53.83059	7.85776
2017-03-15T14:44	53.83192	7.85407
2017-03-15T14:53	53.83356	7.84958
2017-03-15T15:13	53.83748	7.83785
2017-03-15T15:23	53.83937	7.83158
2017-03-15T15:33	53.84113	7.82523
2017-03-15T15:44	53.84309	7.81714
2017-03-15T15:54	53.84442	7.81070
2017-03-15T16:05	53.84595	7.80325
2017-03-15T16:22	53.84820	7.79167
2017-03-15T16:32	53.84934	7.78517
2017-03-15T17:12	53.85375	7.76120
2017-03-15T17:32	53.85546	7.75019
2017-03-15T17:42	53.85613	7.74500
2017-03-15T18:12	53.85695	7.73103
2017-03-15T18:22	53.85702	7.72684
2017-03-15T18:32	53.85693	7.72315
2017-03-15T18:44	53.85769	7.71088
2017-03-15T18:54	53.85692	7.71217
2017-03-15T19:04	53.85632	7.71371
2017-03-15T20:22	53.85260	7.71101
2017-03-15T20:34	53.85178	7.71438
2017-03-15T20:42	53.85118	7.71736
2017-03-15T20:53	53.85032	7.72264
2017-03-15T21:02	53.84966	7.72766
2017-03-15T21:15	53.84872	7.73654
2017-03-15T21:21	53.84830	7.74143
2017-03-15T21:31	53.84758	7.74938
2017-03-15T21:41	53.84694	7.75779
2017-03-15T22:11	53.84489	7.78375
2017-03-15T22:23	53.84402	7.79392
2017-03-15T22:31	53.84345	7.80104
2017-03-15T22:41	53.84276	7.80952
2017-03-15T22:51	53.84205	7.81752
2017-03-15T23:01	53.84133	7.82548
2017-03-15T23:11	53.84067	7.83317
2017-03-15T23:23	53.83980	7.84214
2017-03-15T23:31	53.83924	7.84773
2017-03-15T23:41	53.83854	7.85454
2017-03-15T23:51	53.83761	7.86104
2017-03-16T00:01	53.83662	7.86713
2017-03-16T00:11	53.83568	7.87271
2017-03-16T00:21	53.83478	7.87795
2017-03-16T00:32	53.83368	7.88361
2017-03-16T00:41	53.83301	7.88722
2017-03-16T00:51	53.83218	7.89123
2017-03-16T01:01	53.83143	7.89471
2017-03-16T01:11	53.83087	7.89754
2017-03-16T01:21	53.83040	7.90003
2017-03-16T01:31	53.83019	7.90240
2017-03-16T01:41	53.83023	7.90352
2017-03-16T01:51	53.83044	7.90421
2017-03-16T02:00	53.83084	7.90428
2017-03-16T02:10	53.83158	7.90344
2017-03-16T02:20	53.83247	7.90196
2017-03-16T02:32	53.83412	7.89840
2017-03-16T02:42	53.83511	7.89591
2017-03-16T02:50	53.83648	7.89237
2017-03-16T03:20	53.84193	7.87634
2017-03-16T03:30	53.84396	7.86999
2017-03-16T03:40	53.84656	7.86170
2017-03-16T03:50	53.84810	7.85638
2017-03-16T04:30	53.85523	7.82727
2017-03-16T04:40	53.85670	7.82053
2017-03-16T04:50	53.85812	7.81306
2017-03-16T05:00	53.85889	7.80843
2017-03-16T05:19	53.86067	7.79759
2017-03-16T05:29	53.86127	7.79261
2017-03-16T05:39	53.86187	7.78806
2017-03-16T05:49	53.86248	7.78349
2017-03-16T05:59	53.86325	7.77858
2017-03-16T06:09	53.86376	7.77523
2017-03-16T06:19	53.86417	7.77133
2017-03-16T06:29	53.86451	7.76766
2017-03-16T07:29	53.86501	7.74970
2017-03-16T07:59	53.86408	7.74547
2017-03-16T08:09	53.86352	7.74513
2017-03-16T08:19	53.86309	7.74530
2017-03-16T08:39	53.86177	7.74826
2017-03-16T08:49	53.86098	7.75103
2017-03-16T08:59	53.86025	7.75463
2017-03-16T09:11	53.85937	7.76036
2017-03-16T09:39	53.85745	7.77836
2017-03-16T10:18	53.85411	7.81229
2017-03-16T10:28	53.85342	7.81950
2017-03-16T10:38	53.85260	7.82774
2017-03-16T10:48	53.85163	7.83583
2017-03-16T10:58	53.85064	7.84357
2017-03-16T11:08	53.84971	7.85106
2017-03-16T11:20	53.84856	7.85962
2017-03-16T11:38	53.84667	7.87147
2017-03-16T11:48	53.84563	7.87735
2017-03-16T11:58	53.84452	7.88271
2017-03-16T12:08	53.84332	7.88795
2017-03-16T12:18	53.84208	7.89267
2017-03-16T12:29	53.84070	7.89786
2017-03-16T12:38	53.83989	7.90129
2017-03-16T12:47	53.83902	7.90481
2017-03-16T13:17	53.83731	7.91335
2017-03-16T13:29	53.83698	7.91565
2017-03-16T13:37	53.83693	7.91687
2017-03-16T13:47	53.83687	7.91812
2017-03-16T13:57	53.83703	7.91876
2017-03-16T14:07	53.83731	7.91902
2017-03-16T14:17	53.83774	7.91857
2017-03-16T14:27	53.83847	7.91745
2017-03-16T14:37	53.83949	7.91544
2017-03-16T14:47	53.84048	7.91312
2017-03-16T14:57	53.84171	7.90994
2017-03-16T15:07	53.84312	7.90597
2017-03-16T15:17	53.84476	7.90121
2017-03-16T15:28	53.84687	7.89473
2017-03-16T15:38	53.84884	7.88840
2017-03-16T15:47	53.85077	7.88248
2017-03-16T15:57	53.85281	7.87582
2017-03-16T16:07	53.85464	7.86894
2017-03-16T16:17	53.85618	7.86207
2017-03-16T16:27	53.85756	7.85507
2017-03-16T16:38	53.85902	7.84746
2017-03-16T16:47	53.86022	7.84132
2017-03-16T16:57	53.86129	7.83488
2017-03-16T17:07	53.86248	7.82830
2017-03-16T17:17	53.86356	7.82186
2017-03-16T17:27	53.86455	7.81576
2017-03-16T17:37	53.86549	7.80971
2017-03-16T17:48	53.86620	7.80388
2017-03-16T17:57	53.86666	7.79928
2017-03-16T18:07	53.86715	7.79433
2017-03-16T18:17	53.86751	7.78954
2017-03-16T18:27	53.86787	7.78512
2017-03-16T18:37	53.86811	7.78044
2017-03-16T18:47	53.86825	7.77680
2017-03-16T18:56	53.86803	7.77360
2017-03-16T19:06	53.86786	7.77025
2017-03-16T19:16	53.86778	7.76725
2017-03-16T19:26	53.86763	7.76480
2017-03-16T19:37	53.86745	7.76244
2017-03-16T19:46	53.86724	7.76094
2017-03-16T20:07	53.86663	7.75867
2017-03-16T20:47	53.86430	7.76090
2017-03-16T21:06	53.86276	7.76742
2017-03-16T21:16	53.86187	7.77259
2017-03-16T21:26	53.86098	7.77875
2017-03-16T21:38	53.85988	7.78692
2017-03-16T21:46	53.85902	7.79334
2017-03-16T21:56	53.85801	7.80158
2017-03-16T22:06	53.85692	7.81036
2017-03-16T22:16	53.85590	7.81976
2017-03-16T22:26	53.85483	7.82851
2017-03-16T22:38	53.85364	7.83896
2017-03-16T22:46	53.85283	7.84576
2017-03-16T22:56	53.85146	7.85383
2017-03-16T23:06	53.85027	7.86181
2017-03-16T23:16	53.84898	7.86919
2017-03-16T23:26	53.84772	7.87625
2017-03-16T23:38	53.84637	7.88342
2017-03-16T23:48	53.84444	7.89166
2017-03-16T23:56	53.84328	7.89662
2017-03-17T00:06	53.84186	7.90297
2017-03-17T01:25	53.83113	7.93900
2017-03-17T02:05	53.82786	7.94767
2017-03-17T02:15	53.82772	7.94814
2017-03-17T02:25	53.82782	7.94835
2017-03-17T02:35	53.82827	7.94790
2017-03-17T03:24	53.83452	7.93591
2017-03-17T03:34	53.83627	7.93200
2017-03-17T03:44	53.83800	7.92741
2017-03-17T03:54	53.83978	7.92230
2017-03-17T04:14	53.84407	7.90878
2017-03-17T04:24	53.84557	7.90372
2017-03-17T04:34	53.84750	7.89651
2017-03-17T04:54	53.85179	7.88236
2017-03-17T05:04	53.85368	7.87618
2017-03-17T05:14	53.85518	7.87052
2017-03-17T05:34	53.85794	7.85958
2017-03-17T05:46	53.85912	7.85426
2017-03-17T05:56	53.86028	7.84842
2017-03-17T06:03	53.86103	7.84494
2017-03-17T06:13	53.86205	7.84085
2017-03-17T06:23	53.86296	7.83679
2017-03-17T06:33	53.86400	7.83175
2017-03-17T06:43	53.86456	7.82935
2017-03-17T06:53	53.86514	7.82624
2017-03-17T07:03	53.86561	7.82335
2017-03-17T07:13	53.86608	7.82078
2017-03-17T07:23	53.86642	7.81855
2017-03-17T07:33	53.86686	7.81658
2017-03-17T07:43	53.86699	7.81512
2017-03-17T07:53	53.86708	7.81443
2017-03-17T08:25	53.86721	7.81386
2017-03-17T08:35	53.86704	7.81463
2017-03-17T08:45	53.86678	7.81617
2017-03-17T09:03	53.86616	7.82051
2017-03-17T09:16	53.86549	7.82510
2017-03-17T09:23	53.86491	7.82849
2017-03-17T09:33	53.86392	7.83415
2017-03-17T09:43	53.86249	7.84366
2017-03-17T09:53	53.86172	7.85018
2017-03-17T10:03	53.86090	7.85653
2017-03-17T10:13	53.85956	7.86574
2017-03-17T10:23	53.85839	7.87516
2017-03-17T10:33	53.85718	7.88460
2017-03-17T10:43	53.85621	7.89445
2017-03-17T10:52	53.85449	7.90730
2017-03-17T11:02	53.85325	7.91511
2017-03-17T11:12	53.85114	7.92530
2017-03-17T11:22	53.84904	7.93500
2017-03-17T11:32	53.84681	7.94453
2017-03-17T11:42	53.84439	7.95408
2017-03-17T11:52	53.84163	7.96301
2017-03-17T12:02	53.83817	7.97365
2017-03-17T12:12	53.83594	7.98034
2017-03-17T12:25	53.83233	7.99034
2017-03-17T12:32	53.82989	7.99577
2017-03-17T12:55	53.82348	8.00700
2017-03-17T13:05	53.82030	8.01085
2017-03-17T13:15	53.81691	8.01472
2017-03-17T13:22	53.81545	8.01659
2017-03-17T13:32	53.81356	8.01942
2017-03-17T13:42	53.81186	8.02206
2017-03-17T13:54	53.81040	8.02485
2017-03-17T14:02	53.80947	8.02650
2017-03-17T14:12	53.80827	8.02847
2017-03-17T14:24	53.80731	8.03041
2017-03-17T14:32	53.80689	8.03118
2017-03-17T14:41	53.80699	8.03182
2017-03-17T15:01	53.80835	8.03184
2017-03-17T15:11	53.80961	8.03133
2017-03-17T15:21	53.81157	8.03058
2017-03-17T15:32	53.81407	8.03064
2017-03-17T15:41	53.81659	8.03118
2017-03-17T15:51	53.81975	8.03189
2017-03-17T16:01	53.82246	8.03133
2017-03-17T16:11	53.82548	8.02935
2017-03-17T16:21	53.82883	8.02635
2017-03-17T16:41	53.83639	8.01906
2017-03-17T16:51	53.84025	8.01425
2017-03-17T17:01	53.84411	8.00883
2017-03-17T17:11	53.84761	8.00367
2017-03-17T17:21	53.85109	7.99826
2017-03-17T17:33	53.85514	7.99131
2017-03-17T17:43	53.85861	7.98549
2017-03-17T17:53	53.86127	7.98077
2017-03-17T18:03	53.86539	7.97365
2017-03-17T18:30	53.87392	7.96065
2017-03-17T18:42	53.87791	7.95590
2017-03-17T18:50	53.88080	7.95308
2017-03-17T19:00	53.88462	7.94990
2017-03-17T19:10	53.88847	7.94754
2017-03-17T19:20	53.89182	7.94582
2017-03-17T19:50	53.89906	7.94286
2017-03-17T20:22	53.90510	7.94369
2017-03-17T20:29	53.90639	7.94498
2017-03-17T20:42	53.90828	7.94721
2017-03-17T20:49	53.90910	7.94869
2017-03-17T20:59	53.91005	7.95159
2017-03-17T21:09	53.91087	7.95451
2017-03-17T21:19	53.91156	7.95805
2017-03-17T21:29	53.91201	7.96234
2017-03-17T21:39	53.91210	7.96738
2017-03-17T22:09	53.91135	7.98740
2017-03-17T22:19	53.91060	7.99560
2017-03-17T22:29	53.90944	8.00418
2017-03-17T23:09	53.90320	8.04060
2017-03-17T23:19	53.90127	8.04978
2017-03-17T23:29	53.89917	8.05836
2017-03-18T00:01	53.89246	8.08207
2017-03-18T00:09	53.88968	8.08958
2017-03-18T00:19	53.88784	8.09420
2017-03-18T00:29	53.88534	8.09971
2017-03-18T01:08	53.87645	8.11787
2017-03-18T01:28	53.87233	8.12551
2017-03-18T01:38	53.87028	8.12930
2017-03-18T01:50	53.86786	8.13377
2017-03-18T02:08	53.86525	8.13951
2017-03-18T02:28	53.86367	8.14420
2017-03-18T02:38	53.86343	8.14518
2017-03-18T02:48	53.86324	8.14610
2017-03-18T02:58	53.86331	8.14649
2017-03-18T03:08	53.86378	8.14631
2017-03-18T03:30	53.86650	8.14516
2017-03-18T03:48	53.87014	8.14398
2017-03-18T03:58	53.87241	8.14312
2017-03-18T04:08	53.87494	8.14218
2017-03-18T04:28	53.88099	8.13927
2017-03-18T04:48	53.88824	8.13603
2017-03-18T04:58	53.89215	8.13467
2017-03-18T05:08	53.89610	8.13390
2017-03-18T05:17	53.90012	8.13378
2017-03-18T05:27	53.90411	8.13430
2017-03-18T05:37	53.90828	8.13481
2017-03-18T05:49	53.91315	8.13679
2017-03-18T05:57	53.91684	8.13913
2017-03-18T06:07	53.92105	8.14204
2017-03-18T06:17	53.92464	8.14630
2017-03-18T06:27	53.92772	8.15089
2017-03-18T06:37	53.92997	8.15647
2017-03-18T06:47	53.93214	8.16411
2017-03-18T06:57	53.93313	8.16857
2017-03-18T07:07	53.93466	8.17462
2017-03-18T07:27	53.93525	8.18486
2017-03-18T07:37	53.93519	8.18960
2017-03-18T07:47	53.93529	8.19389
2017-03-18T07:57	53.93550	8.19835
2017-03-18T08:07	53.93576	8.20067
2017-03-18T08:17	53.93639	8.20329
2017-03-18T08:27	53.93715	8.20514
2017-03-18T08:37	53.93809	8.20636
2017-03-18T08:47	53.93931	8.20743
2017-03-18T08:57	53.94044	8.20780
2017-03-18T09:07	53.94193	8.20719
2017-03-18T09:17	53.94330	8.20668
2017-03-18T09:27	53.94394	8.20677
2017-03-18T09:37	53.94506	8.20656
2017-03-18T09:47	53.94585	8.20623
2017-03-18T09:57	53.94643	8.20687
2017-03-18T10:07	53.94677	8.20799
2017-03-18T10:20	53.94675	8.21024
2017-03-18T10:27	53.94658	8.21181
2017-03-18T10:37	53.94614	8.21472
2017-03-18T11:06	53.94403	8.22715
2017-03-18T11:16	53.94320	8.23183
2017-03-18T11:26	53.94209	8.23853
2017-03-18T11:36	53.94149	8.24206
2017-03-18T11:46	53.94059	8.24754
2017-03-18T11:56	53.93967	8.25290
2017-03-18T12:06	53.93903	8.25796
2017-03-18T12:16	53.93835	8.26309
2017-03-18T12:26	53.93741	8.26835
2017-03-18T12:38	53.93627	8.27492
2017-03-18T12:46	53.93545	8.27938
2017-03-18T12:56	53.93446	8.28572
2017-03-18T13:06	53.93333	8.29167
2017-03-18T13:16	53.93210	8.29758
2017-03-18T13:26	53.93060	8.30392
2017-03-18T13:36	53.92867	8.31012
2017-03-18T13:47	53.92690	8.31624
2017-03-18T13:56	53.92554	8.32137
2017-03-18T14:06	53.92383	8.32689
2017-03-18T14:16	53.92201	8.33203
2017-03-18T14:26	53.92007	8.33658
2017-03-18T14:36	53.91807	8.34068
2017-03-18T14:48	53.91531	8.34625
2017-03-18T14:57	53.91349	8.34817
2017-03-18T15:06	53.91190	8.35002
2017-03-18T15:16	53.91025	8.35152
2017-03-18T15:26	53.90828	8.35332
2017-03-18T15:36	53.90626	8.35547
2017-03-18T15:46	53.90450	8.35650
2017-03-18T15:56	53.90351	8.35572
2017-03-18T16:06	53.90195	8.35357
2017-03-18T16:16	53.90123	8.35124
2017-03-18T16:26	53.90174	8.35012
2017-03-18T16:36	53.90154	8.35098
2017-03-18T16:46	53.90168	8.35225
2017-03-18T16:57	53.90151	8.35488
2017-03-18T17:06	53.90096	8.35579
2017-03-18T17:16	53.90044	8.35776
2017-03-18T17:26	53.90017	8.35828
2017-03-18T17:36	53.90010	8.35834
2017-03-18T17:45	53.90009	8.35835
2017-03-18T17:56	53.90009	8.35835
2017-03-18T18:05	53.90009	8.35835
2017-03-18T18:15	53.90010	8.35835
2017-03-18T18:25	53.90009	8.35839
2017-03-18T18:35	53.90007	8.35835
2017-03-18T18:45	53.90010	8.35839
2017-03-18T18:56	53.90010	8.35839
2017-03-18T19:05	53.90009	8.35839
2017-03-18T19:15	53.90010	8.35835
2017-03-18T19:25	53.90010	8.35835
2017-03-18T19:35	53.90010	8.35835
2017-03-18T19:45	53.90010	8.35835
2017-03-18T19:56	53.90010	8.35835
2017-03-18T20:05	53.90010	8.35835
2017-03-18T20:15	53.90010	8.35835
2017-03-18T20:25	53.90010	8.35835
2017-03-18T20:35	53.90010	8.35835
2017-03-18T20:45	53.90010	8.35835
2017-03-18T20:55	53.90010	8.35834
2017-03-18T21:05	53.90010	8.35835
2017-03-18T21:15	53.90009	8.35834
2017-03-18T21:25	53.90010	8.35834
2017-03-18T21:35	53.90010	8.35834
2017-03-18T21:45	53.90010	8.35834
2017-03-18T21:55	53.90009	8.35835
2017-03-18T22:05	53.90010	8.35835
2017-03-18T22:15	53.90009	8.35835
2017-03-18T22:25	53.90010	8.35835
2017-03-18T22:34	53.90010	8.35835
2017-03-18T22:44	53.90010	8.35835
2017-03-18T22:55	53.90010	8.35835
2017-03-18T23:04	53.90009	8.35835
2017-03-18T23:14	53.90010	8.35835
2017-03-18T23:24	53.90009	8.35839
2017-03-18T23:34	53.90009	8.35835
2017-03-18T23:44	53.90010	8.35835
2017-03-18T23:54	53.89998	8.35854
2017-03-19T00:04	53.89994	8.35871
2017-03-19T00:14	53.89977	8.35914
2017-03-19T00:24	53.89964	8.35981
2017-03-19T00:34	53.89945	8.36083
2017-03-19T00:44	53.89915	8.36195
2017-03-19T00:54	53.89842	8.36349
2017-03-19T01:04	53.89801	8.36716
2017-03-19T01:14	53.89792	8.36896
2017-03-19T01:24	53.89811	8.37006
2017-03-19T01:44	53.89785	8.37457
2017-03-19T01:53	53.89774	8.37716
2017-03-19T02:04	53.89792	8.37998
2017-03-19T02:13	53.89818	8.38241
2017-03-19T02:23	53.89861	8.38516
2017-03-19T02:33	53.89917	8.38808
2017-03-19T02:43	53.89919	8.39173
2017-03-19T02:56	53.89929	8.39509
2017-03-19T03:06	53.89972	8.39828
2017-03-19T03:13	53.90033	8.39847
2017-03-19T03:23	53.90155	8.39750
2017-03-19T03:33	53.90267	8.39587
2017-03-19T03:43	53.90418	8.39392
2017-03-19T03:53	53.90606	8.39101
2017-03-19T04:03	53.90838	8.38671
2017-03-19T04:13	53.91177	8.38068
2017-03-19T04:23	53.91434	8.37630
2017-03-19T04:33	53.91787	8.37029
2017-03-19T04:43	53.92106	8.36334
2017-03-19T04:53	53.92373	8.35751
2017-03-19T05:03	53.92791	8.35117
2017-03-19T05:13	53.93257	8.34634
2017-03-19T05:43	53.94530	8.33534
2017-03-19T05:52	53.94862	8.33305
2017-03-19T06:02	53.95197	8.33116
2017-03-19T06:15	53.95520	8.32937
2017-03-19T06:25	53.95932	8.32740
2017-03-19T06:32	53.96144	8.32665
2017-03-19T06:42	53.96448	8.32579
2017-03-19T06:52	53.96742	8.32511
2017-03-19T07:02	53.97019	8.32485
2017-03-19T07:12	53.97304	8.32475
2017-03-19T07:42	53.98117	8.32455
2017-03-19T09:52	54.00656	8.27908
2017-03-19T10:02	54.00982	8.27488
