/* DATA DESCRIPTION:
Citation:	Meyerjürgens, Jens; Badewien, Thomas H; Zielinski, Oliver; Braun, Axel; Butter, Michael (2019): Track of GPS-Drifter North_Sea_Drifter1 in the German Bight, Southern North Sea. Institute for Chemistry and Biology of the Marine Environment, Carl-von-Ossietzky University of Oldenburg, Germany, PANGAEA, https://doi.org/10.1594/PANGAEA.897989
Abstract:	Drifter position data from drifter deployments in March and October 2017 im the German Bight. The drifters were deployed from RV Heincke and RV Senckenberg. The drifter position was send every 10 minutes via the Globalstar satellite transmission service. The drifters were 0.5 m in height with a subsurface drogue which is directly to the housing. The drag area ration of the deployed configuration is R=25.6.
Keyword(s):	Drifters; German Bight; North Sea
Coverage:	MEDIAN LATITUDE: 54.107043 * MEDIAN LONGITUDE: 7.687813 * SOUTH-BOUND LATITUDE: 53.783770 * WEST-BOUND LONGITUDE: 6.268670 * NORTH-BOUND LATITUDE: 54.359690 * EAST-BOUND LONGITUDE: 8.593560
	DATE/TIME START: 2017-03-13T21:25:29 * DATE/TIME END: 2017-04-15T15:10:27
Event(s):	North_Sea_Drifter1 * LATITUDE START: 53.783770 * LONGITUDE START: 6.341690 * LATITUDE END: 54.288590 * LONGITUDE END: 8.593560 * DATE/TIME START: 2017-03-13T21:25:29 * DATE/TIME END: 2017-04-15T15:10:27 * LOCATION: North Sea * DEVICE: ICBM-Drifter (DRIFTERICBM) (URI: hdl:10013/epic.50618.d001)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Meyerjürgens, Jens (https://orcid.org/0000-0002-7990-9545, jens.meyerjuergens@uni-oldenburg.de) * COMMENT: UTC
	LATITUDE (Latitude) * GEOCODE * PI: Meyerjürgens, Jens (https://orcid.org/0000-0002-7990-9545, jens.meyerjuergens@uni-oldenburg.de) * METHOD: GPS receiver mounted on ICBM-Drifter (URI: hdl:10013/epic.50618.d001)
	LONGITUDE (Longitude) * GEOCODE * PI: Meyerjürgens, Jens (https://orcid.org/0000-0002-7990-9545, jens.meyerjuergens@uni-oldenburg.de) * METHOD: GPS receiver mounted on ICBM-Drifter (URI: hdl:10013/epic.50618.d001)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	0 data points
*/
Date/Time	Latitude	Longitude
2017-03-15T06:22	53.87031	6.42383
2017-03-15T06:28	53.86989	6.42213
2017-03-15T06:38	53.86926	6.42035
2017-03-15T06:48	53.86849	6.41932
2017-03-15T06:58	53.86789	6.41932
2017-03-15T07:08	53.86722	6.42009
2017-03-15T07:28	53.86574	6.42520
2017-03-15T07:38	53.86544	6.42709
2017-03-15T07:48	53.86497	6.43078
2017-03-15T07:58	53.86452	6.43490
2017-03-15T08:08	53.86412	6.43964
2017-03-15T08:18	53.86392	6.44462
2017-03-15T08:28	53.86372	6.45003
2017-03-15T08:57	53.86327	6.46831
2017-03-15T09:07	53.86327	6.47458
2017-03-15T09:17	53.86314	6.48127
2017-03-15T09:27	53.86297	6.48818
2017-03-15T09:37	53.86278	6.49755
2017-03-15T09:51	53.86250	6.50459
2017-03-15T09:57	53.86248	6.50888
2017-03-15T10:17	53.86203	6.52241
2017-03-15T10:27	53.86194	6.52876
2017-03-15T10:37	53.86211	6.53485
2017-03-15T11:00	53.86220	6.54703
2017-03-15T11:10	53.86246	6.55175
2017-03-15T11:20	53.86297	6.55862
2017-03-15T11:27	53.86326	6.56216
2017-03-15T11:37	53.86371	6.56688
2017-03-15T11:47	53.86405	6.57109
2017-03-15T12:00	53.86468	6.57611
2017-03-15T12:10	53.86524	6.57886
2017-03-15T12:17	53.86568	6.58059
2017-03-15T12:27	53.86637	6.58274
2017-03-15T12:37	53.86707	6.58433
2017-03-15T12:47	53.86780	6.58562
2017-03-15T12:57	53.86856	6.58617
2017-03-15T13:07	53.86959	6.58624
2017-03-15T13:17	53.87019	6.58607
2017-03-15T13:27	53.87101	6.58521
2017-03-15T13:37	53.87183	6.58401
2017-03-15T13:47	53.87265	6.58236
2017-03-15T13:57	53.87357	6.58027
2017-03-15T14:07	53.87452	6.57785
2017-03-15T14:19	53.87555	6.57446
2017-03-15T14:27	53.87621	6.57184
2017-03-15T14:36	53.87722	6.56787
2017-03-15T14:46	53.87791	6.56444
2017-03-15T14:56	53.87879	6.56029
2017-03-15T15:06	53.87952	6.55591
2017-03-15T15:16	53.88016	6.55128
2017-03-15T15:30	53.88099	6.54448
2017-03-15T15:36	53.88134	6.54111
2017-03-15T15:46	53.88177	6.53553
2017-03-15T15:56	53.88211	6.52987
2017-03-15T16:06	53.88247	6.52390
2017-03-15T16:56	53.88406	6.49082
2017-03-15T17:06	53.88433	6.48397
2017-03-15T17:16	53.88454	6.47719
2017-03-15T17:26	53.88474	6.47065
2017-03-15T17:47	53.88523	6.45766
2017-03-15T18:05	53.88542	6.44730
2017-03-15T18:15	53.88538	6.44215
2017-03-15T18:25	53.88534	6.43752
2017-03-15T18:47	53.88520	6.42887
2017-03-15T18:57	53.88520	6.42664
2017-03-15T19:07	53.88507	6.42544
2017-03-15T19:16	53.88490	6.42486
2017-03-15T19:25	53.88485	6.42494
2017-03-15T19:39	53.88487	6.42593
2017-03-15T19:49	53.88487	6.42756
2017-03-15T19:59	53.88500	6.43074
2017-03-15T20:07	53.88529	6.43344
2017-03-15T20:17	53.88560	6.43739
2017-03-15T20:25	53.88592	6.44076
2017-03-15T20:35	53.88643	6.44539
2017-03-15T20:47	53.88690	6.45142
2017-03-15T20:58	53.88734	6.45573
2017-03-15T21:08	53.88811	6.46337
2017-03-15T21:15	53.88848	6.46743
2017-03-15T21:25	53.88913	6.47369
2017-03-15T21:35	53.88977	6.48015
2017-03-15T21:45	53.89038	6.48691
2017-03-15T21:55	53.89095	6.49395
2017-03-15T22:05	53.89138	6.50082
2017-03-15T22:16	53.89202	6.50854
2017-03-15T22:25	53.89268	6.51427
2017-03-15T22:35	53.89324	6.52079
2017-03-15T22:45	53.89384	6.52720
2017-03-15T22:55	53.89428	6.53347
2017-03-15T23:05	53.89482	6.53965
2017-03-15T23:18	53.89569	6.54757
2017-03-15T23:25	53.89602	6.55223
2017-03-15T23:35	53.89623	6.55613
2017-03-15T23:45	53.89666	6.56107
2017-03-15T23:55	53.89717	6.56549
2017-03-16T00:04	53.89756	6.56959
2017-03-16T00:14	53.89812	6.57328
2017-03-16T00:24	53.89877	6.57748
2017-03-16T00:34	53.89907	6.57920
2017-03-16T00:44	53.89948	6.58152
2017-03-16T00:54	53.89999	6.58315
2017-03-16T01:04	53.90051	6.58424
2017-03-16T01:54	53.90365	6.58246
2017-03-16T02:04	53.90422	6.58072
2017-03-16T02:14	53.90489	6.57851
2017-03-16T02:25	53.90570	6.57588
2017-03-16T02:35	53.90656	6.57270
2017-03-16T02:44	53.90764	6.56849
2017-03-16T02:54	53.90820	6.56626
2017-03-16T03:07	53.90913	6.56235
2017-03-16T03:17	53.90995	6.55832
2017-03-16T03:27	53.91098	6.55257
2017-03-16T03:34	53.91160	6.54920
2017-03-16T03:44	53.91241	6.54433
2017-03-16T03:56	53.91338	6.53768
2017-03-16T04:04	53.91394	6.53367
2017-03-16T04:14	53.91462	6.52809
2017-03-16T04:24	53.91533	6.52225
2017-03-16T04:34	53.91604	6.51618
2017-03-16T04:46	53.91676	6.50987
2017-03-16T04:54	53.91728	6.50373
2017-03-16T05:06	53.91783	6.49545
2017-03-16T05:24	53.91936	6.48369
2017-03-16T05:34	53.91963	6.47743
2017-03-16T05:44	53.92090	6.47193
2017-03-16T05:53	53.90975	6.48734
2017-03-16T06:06	53.92053	6.45698
2017-03-16T06:16	53.91843	6.45243
2017-03-16T06:26	53.91830	6.44788
2017-03-16T06:34	53.91821	6.44400
2017-03-16T06:44	53.91797	6.43938
2017-03-16T06:54	53.91784	6.43535
2017-03-16T07:03	53.91759	6.43194
2017-03-16T07:16	53.91730	6.42932
2017-03-16T07:26	53.91709	6.42717
2017-03-16T07:33	53.91696	6.42655
2017-03-16T07:43	53.91683	6.42638
2017-03-16T07:53	53.91677	6.42700
2017-03-16T08:03	53.91673	6.42844
2017-03-16T08:13	53.91682	6.43054
2017-03-16T08:43	53.91783	6.44033
2017-03-16T08:53	53.91833	6.44481
2017-03-16T09:05	53.91902	6.44966
2017-03-16T09:15	53.91992	6.45593
2017-03-16T09:23	53.92051	6.46007
2017-03-16T09:45	53.92227	6.47337
2017-03-16T09:52	53.92296	6.47853
2017-03-16T10:03	53.92366	6.48511
2017-03-16T10:12	53.92429	6.49183
2017-03-16T10:22	53.92482	6.49882
2017-03-16T10:32	53.92538	6.50586
2017-03-16T10:42	53.92572	6.51281
2017-03-16T10:52	53.92607	6.52131
2017-03-16T11:02	53.92633	6.52637
2017-03-16T11:12	53.92697	6.53266
2017-03-16T11:22	53.92738	6.53920
2017-03-16T11:32	53.92766	6.54528
2017-03-16T11:42	53.92796	6.55116
2017-03-16T11:54	53.92828	6.55673
2017-03-16T12:04	53.92875	6.56317
2017-03-16T12:12	53.92911	6.56695
2017-03-16T12:22	53.92945	6.57124
2017-03-16T12:32	53.93001	6.57536
2017-03-16T12:42	53.93058	6.57937
2017-03-16T12:52	53.93097	6.58296
2017-03-16T13:02	53.93145	6.58611
2017-03-16T13:16	53.93198	6.58961
2017-03-16T13:22	53.93229	6.59086
2017-03-16T13:32	53.93276	6.59240
2017-03-16T13:42	53.93319	6.59386
2017-03-16T13:54	53.93373	6.59501
2017-03-16T14:04	53.93450	6.59587
2017-03-16T14:15	53.93499	6.59605
2017-03-16T14:26	53.93579	6.59598
2017-03-16T14:35	53.93641	6.59553
2017-03-16T14:42	53.93679	6.59495
2017-03-16T14:52	53.93737	6.59377
2017-03-16T15:02	53.93810	6.59214
2017-03-16T15:12	53.93887	6.59008
2017-03-16T15:25	53.93954	6.58794
2017-03-16T15:35	53.94040	6.58476
2017-03-16T15:41	53.94087	6.58279
2017-03-16T15:51	53.94151	6.57987
2017-03-16T16:01	53.94215	6.57678
2017-03-16T16:11	53.94271	6.57349
2017-03-16T16:21	53.94315	6.56989
2017-03-16T16:45	53.94417	6.56053
2017-03-16T17:01	53.94465	6.55371
2017-03-16T17:11	53.94493	6.54931
2017-03-16T17:21	53.94518	6.54485
2017-03-16T17:31	53.94548	6.54032
2017-03-16T17:41	53.94578	6.53573
2017-03-16T18:21	53.94641	6.51878
2017-03-16T18:31	53.94632	6.51502
2017-03-16T18:41	53.94619	6.51159
2017-03-16T18:51	53.94606	6.50841
2017-03-16T19:02	53.94577	6.50534
2017-03-16T19:11	53.94548	6.50339
2017-03-16T19:21	53.94500	6.50214
2017-03-16T19:31	53.94440	6.50163
2017-03-16T19:41	53.94410	6.50180
2017-03-16T20:10	53.94233	6.50871
2017-03-16T20:20	53.94199	6.51086
2017-03-16T20:30	53.94160	6.51455
2017-03-16T20:40	53.94125	6.51886
2017-03-16T20:50	53.94099	6.52358
2017-03-16T21:04	53.94068	6.53086
2017-03-16T21:13	53.94057	6.53631
2017-03-16T21:20	53.94042	6.54301
2017-03-16T21:34	53.94040	6.54905
2017-03-16T21:40	53.94034	6.55253
2017-03-16T21:50	53.94015	6.55862
2017-03-16T22:00	53.94008	6.56472
2017-03-16T22:14	53.94007	6.57109
2017-03-16T22:24	53.93998	6.57718
2017-03-16T22:34	53.93998	6.58585
2017-03-16T22:40	53.93971	6.59178
2017-03-16T22:50	53.93967	6.59667
2017-03-16T23:10	53.93990	6.60984
2017-03-16T23:30	53.94044	6.62201
2017-03-16T23:50	53.94052	6.63336
2017-03-16T23:59	53.94077	6.63922
2017-03-17T00:19	53.94144	6.65035
2017-03-17T00:39	53.94250	6.65984
2017-03-17T00:49	53.94350	6.66597
2017-03-17T00:59	53.94371	6.66829
2017-03-17T01:09	53.94427	6.67147
2017-03-17T01:19	53.94482	6.67458
2017-03-17T01:39	53.94549	6.67876
2017-03-17T01:52	53.94636	6.68153
2017-03-17T02:12	53.94662	6.68316
2017-03-17T02:19	53.94686	6.68355
2017-03-17T02:29	53.94729	6.68381
2017-03-17T02:39	53.94786	6.68357
2017-03-17T02:49	53.94833	6.68297
2017-03-17T02:59	53.94889	6.68203
2017-03-17T03:12	53.94955	6.68061
2017-03-17T03:22	53.95045	6.67838
2017-03-17T03:29	53.95079	6.67713
2017-03-17T03:39	53.95135	6.67494
2017-03-17T03:49	53.95182	6.67254
2017-03-17T03:59	53.95260	6.66964
2017-03-17T04:09	53.95307	6.66672
2017-03-17T04:19	53.95367	6.66372
2017-03-17T04:32	53.95449	6.65913
2017-03-17T04:40	53.95483	6.65641
2017-03-17T04:58	53.95561	6.64954
2017-03-17T05:08	53.95580	6.64561
2017-03-17T05:18	53.95599	6.64156
2017-03-17T05:28	53.95611	6.63750
2017-03-17T05:42	53.95623	6.63167
2017-03-17T05:48	53.95620	6.62900
2017-03-17T05:58	53.95611	6.62448
2017-03-17T06:12	53.95589	6.61885
2017-03-17T06:18	53.95583	6.61609
2017-03-17T06:28	53.95577	6.61207
2017-03-17T06:38	53.95552	6.60843
2017-03-17T06:48	53.95504	6.60390
2017-03-17T06:58	53.95474	6.60175
2017-03-17T07:08	53.95428	6.59886
2017-03-17T07:18	53.95379	6.59617
2017-03-17T07:28	53.95328	6.59428
2017-03-17T07:38	53.95272	6.59308
2017-03-17T07:48	53.95213	6.59223
2017-03-17T08:28	53.94963	6.59684
2017-03-17T09:12	53.94799	6.61285
2017-03-17T09:22	53.94738	6.61986
2017-03-17T09:32	53.94752	6.62564
2017-03-17T09:38	53.94745	6.63160
2017-03-17T09:48	53.94749	6.63546
2017-03-17T09:58	53.94740	6.64181
2017-03-17T10:08	53.94746	6.64840
2017-03-17T10:18	53.94746	6.65523
2017-03-17T10:28	53.94755	6.66407
2017-03-17T10:38	53.94759	6.66836
2017-03-17T10:50	53.94781	6.67501
2017-03-17T11:00	53.94781	6.68308
2017-03-17T11:09	53.94787	6.68840
2017-03-17T11:19	53.94817	6.69604
2017-03-17T11:28	53.94854	6.70170
2017-03-17T11:40	53.94878	6.71018
2017-03-17T11:47	53.94879	6.71473
2017-03-17T11:57	53.94905	6.72134
2017-03-17T12:07	53.94905	6.72743
2017-03-17T12:37	53.95002	6.74414
2017-03-17T12:51	53.95025	6.75069
2017-03-17T12:57	53.95032	6.75367
2017-03-17T13:07	53.95050	6.75822
2017-03-17T13:17	53.95071	6.76251
2017-03-17T13:27	53.95092	6.76629
2017-03-17T13:50	53.95220	6.77462
2017-03-17T14:10	53.95246	6.77762
2017-03-17T14:17	53.95273	6.77865
2017-03-17T14:27	53.95314	6.77985
2017-03-17T14:37	53.95376	6.78071
2017-03-17T14:47	53.95432	6.78131
2017-03-17T14:57	53.95507	6.78163
2017-03-17T15:07	53.95572	6.78159
2017-03-17T15:17	53.95658	6.78100
2017-03-17T15:27	53.95704	6.78050
2017-03-17T15:37	53.95795	6.77929
2017-03-17T15:47	53.95874	6.77787
2017-03-17T15:57	53.95968	6.77633
2017-03-17T16:07	53.96058	6.77444
2017-03-17T16:17	53.96159	6.77230
2017-03-17T16:56	53.96504	6.76163
2017-03-17T17:06	53.96561	6.75854
2017-03-17T17:16	53.96615	6.75556
2017-03-17T17:30	53.96678	6.75197
2017-03-17T17:40	53.96751	6.74768
2017-03-17T17:50	53.96833	6.74322
2017-03-17T18:00	53.96896	6.73938
2017-03-17T18:06	53.96955	6.73580
2017-03-17T18:16	53.97002	6.73305
2017-03-17T18:26	53.97076	6.72921
2017-03-17T18:36	53.97132	6.72554
2017-03-17T18:48	53.97210	6.72106
2017-03-17T18:56	53.97248	6.71829
2017-03-17T19:06	53.97308	6.71520
2017-03-17T19:16	53.97372	6.71228
2017-03-17T19:26	53.97426	6.70885
2017-03-17T19:36	53.97465	6.70713
2017-03-17T19:47	53.97498	6.70514
2017-03-17T19:59	53.97563	6.70327
2017-03-17T20:07	53.97558	6.70299
2017-03-17T20:16	53.97551	6.70295
2017-03-17T20:26	53.97589	6.70338
2017-03-17T20:36	53.97610	6.70441
2017-03-17T20:46	53.97627	6.70638
2017-03-17T21:16	53.97678	6.71683
2017-03-17T21:55	53.97755	6.73767
2017-03-17T22:09	53.97772	6.74385
2017-03-17T22:19	53.97802	6.75200
2017-03-17T22:25	53.97822	6.75642
2017-03-17T22:36	53.97858	6.76320
2017-03-17T22:46	53.97875	6.76994
2017-03-17T22:55	53.97923	6.77792
2017-03-17T23:05	53.97962	6.78367
2017-03-17T23:15	53.98026	6.79062
2017-03-17T23:29	53.98057	6.79961
2017-03-17T23:35	53.98067	6.80382
2017-03-17T23:45	53.98087	6.81009
2017-03-17T23:55	53.98122	6.81618
2017-03-18T00:07	53.98146	6.82311
2017-03-18T00:15	53.98172	6.82753
2017-03-18T00:25	53.98184	6.83309
2017-03-18T00:55	53.98225	6.84829
2017-03-18T01:05	53.98268	6.85275
2017-03-18T01:15	53.98315	6.85721
2017-03-18T01:25	53.98379	6.86135
2017-03-18T01:36	53.98497	6.86588
2017-03-18T01:48	53.98622	6.87094
2017-03-18T01:58	53.98691	6.87437
2017-03-18T02:07	53.98772	6.87783
2017-03-18T02:15	53.98846	6.88070
2017-03-18T02:25	53.98930	6.88390
2017-03-18T02:35	53.99029	6.88665
2017-03-18T02:45	53.99131	6.88911
2017-03-18T03:08	53.99360	6.89403
2017-03-18T03:18	53.99429	6.89566
2017-03-18T03:25	53.99475	6.89679
2017-03-18T03:35	53.99552	6.89808
2017-03-18T03:45	53.99638	6.89911
2017-03-18T03:55	53.99706	6.89999
2017-03-18T04:15	53.99843	6.90061
2017-03-18T04:25	53.99882	6.90087
2017-03-18T04:35	53.99916	6.90053
2017-03-18T04:45	53.99977	6.90033
2017-03-18T04:55	54.00007	6.89999
2017-03-18T05:05	54.00024	6.89956
2017-03-18T05:15	54.00022	6.89914
2017-03-18T05:45	54.00006	6.89723
2017-03-18T05:59	53.99978	6.89596
2017-03-18T06:17	53.99907	6.89394
2017-03-18T06:27	53.99873	6.89317
2017-03-18T06:37	53.99783	6.89120
2017-03-18T07:05	53.99608	6.88598
2017-03-18T07:15	53.99557	6.88409
2017-03-18T07:25	53.99480	6.88203
2017-03-18T07:34	53.99417	6.88053
2017-03-18T07:48	53.99318	6.87772
2017-03-18T08:04	53.99190	6.87521
2017-03-18T08:14	53.99113	6.87435
2017-03-18T08:24	53.99031	6.87409
2017-03-18T08:34	53.98927	6.87379
2017-03-18T09:04	53.98647	6.87705
2017-03-18T09:14	53.98600	6.87851
2017-03-18T09:24	53.98531	6.88083
2017-03-18T09:44	53.98388	6.88798
2017-03-18T09:54	53.98354	6.89055
2017-03-18T10:04	53.98307	6.89450
2017-03-18T10:14	53.98280	6.90008
2017-03-18T10:24	53.98267	6.90300
2017-03-18T10:34	53.98216	6.90746
2017-03-18T10:56	53.98141	6.91885
2017-03-18T11:04	53.98104	6.92315
2017-03-18T11:14	53.98065	6.92890
2017-03-18T11:24	53.97995	6.93658
2017-03-18T11:34	53.97951	6.94023
2017-03-18T11:44	53.97927	6.94585
2017-03-18T12:04	53.97862	6.95737
2017-03-18T12:14	53.97829	6.96327
2017-03-18T12:27	53.97784	6.96866
2017-03-18T12:37	53.97694	6.97604
2017-03-18T12:44	53.97643	6.97934
2017-03-18T12:54	53.97596	6.98578
2017-03-18T13:04	53.97579	6.98947
2017-03-18T13:13	53.97553	6.99445
